city_id,year,month,region,state,city,deaths
89394053,2020,1,Center_West,Distrito Federal,Brasília,310
68168315,2020,1,Center_West,Distrito Federal,Brazlândia,18
56431128,2020,1,Center_West,Distrito Federal,Ceilandia,237
66376296,2020,1,Center_West,Distrito Federal,Gama,158
63139174,2020,1,Center_West,Distrito Federal,Guará,46
6323720,2020,1,Center_West,Distrito Federal,Núcleo Bandeirantes,165
95209916,2020,1,Center_West,Distrito Federal,Paranoá,60
49209933,2020,1,Center_West,Distrito Federal,Planaltina,40
4295772,2020,1,Center_West,Distrito Federal,Samambaia,45
39234488,2020,1,Center_West,Distrito Federal,Sobradinho,44
58685019,2020,1,Center_West,Distrito Federal,Taguatinga,121
60210864,2020,1,Center_West,Goiás,Abadia de Goiás,3
35971517,2020,1,Center_West,Goiás,Abadiânia,12
11498405,2020,1,Center_West,Goiás,Acreúna,19
73825562,2020,1,Center_West,Goiás,Alexania,15
64582424,2020,1,Center_West,Goiás,Aloândia,2
57099860,2020,1,Center_West,Goiás,Alto Horizonte,3
84140206,2020,1,Center_West,Goiás,Alto Paraíso de Goiás,3
17256698,2020,1,Center_West,Goiás,Alvorada do Norte,3
43541845,2020,1,Center_West,Goiás,Amaralina,1
61119668,2020,1,Center_West,Goiás,Americano do Brasil,5
78983899,2020,1,Center_West,Goiás,Amorinópolis,3
44820088,2020,1,Center_West,Goiás,Anapolis,210
46869087,2020,1,Center_West,Goiás,Anhanguera,1
98987641,2020,1,Center_West,Goiás,Anicuns,9
21447752,2020,1,Center_West,Goiás,Aparecida de Goiania,194
40781463,2020,1,Center_West,Goiás,Aparecida do Rio Doce,3
44166190,2020,1,Center_West,Goiás,Aporé,2
35078594,2020,1,Center_West,Goiás,Aragarças,15
49725154,2020,1,Center_West,Goiás,Aragoiânia,7
18720513,2020,1,Center_West,Goiás,Araguapaz,3
52564726,2020,1,Center_West,Goiás,Araçu,3
95260812,2020,1,Center_West,Goiás,Arenópolis,1
91568419,2020,1,Center_West,Goiás,Aruanã,6
57983288,2020,1,Center_West,Goiás,Avelinópolis,1
99479227,2020,1,Center_West,Goiás,Barro Alto,4
10840950,2020,1,Center_West,Goiás,Bela Vista de Goiás,21
23883632,2020,1,Center_West,Goiás,Bom Jesus de Goiás,11
45280286,2020,1,Center_West,Goiás,Bonfinópolis,2
